1	0.466667	
2.66667	1.26667	
6.66667	2.13333	
9.4	3.46667	
9.4	5.8	
8.26667	7.33333	
9.13333	8.06667	
15.3333	7.33333	
22.3333	9.66667	
18	6.93333	
14.5333	9.2	
18.5333	7.2	
27.4	4.13333	
34.4	2.6	
35.8	6.6	
19.7333	4.2	
53.3333	7.33333	
32.6667	9.66667	
42.8667	14.8	
43.4667	8.6	
56.6	10.0667	
16.4	10.0667	
24.0667	15.0667	
40	13.8	
49.5333	17.1333	
51.4667	24.4	
18.6	24.0667	
30.4667	26.9333	
25.8667	27.8667	
28.0667	33.4667	
22.8	29.9333	
27.8	38.6667	
43.0667	30.4667	
54.4	30.6	
67	45.8	
51.5333	36.4	
35.7333	29.6667	
51.8	20.9333	
37.6667	37.2	
33.2667	34.1333	
54	19.8667	
50.4667	39.8667	
47.4	31.6667	
51.7333	18.6	
62.4	50.6	
69.8667	32.8	
60.4	33.1333	
47.4667	34.2667	
63.8	20.8667	
45.2667	41.5333	
58.7333	37.6667	
58.4667	20.3333	
52.9333	44.6	
41.4	40.2667	
45.9333	30.7333	
52.1333	34.3333	
58	37.6	
43.8667	45.8667	
44.8	34.0667	
41.0667	29.4667	
41.2	24.4	
60.6	44	
42.3333	31.7333	
49.4667	31.6	
47.4667	16.2667	
57.8	30.4	
60.0667	28.2667	
33.7333	25.9333	
44	33.6667	
38.2667	35.0667	
34.6667	41.8667	
34.4	27.8667	
50.2	26.2	
47.8	24.4667	
52.5333	41.0667	
49.0667	33.0667	
27.7333	36.6667	
36.9333	40.2667	
38.6667	49.9333	
42.2667	46.6	
41.0667	31.1333	
52.2	35.4	
60.0667	39.2	
61.4667	34.9333	
55.2667	28.8667	
76.2	37.0667	
51.5333	35.2	
65	22.6	
44.6667	32.0667	
62.6	27.1333	
70.2667	39.8	
80.2	39.2667	
80.2667	49.7333	
49.2	58.6667	
44.4	55.5333	
58.1333	32.5333	
64.1333	45.9333	
38.7333	41.9333	
61.0667	35.8	
37.6667	65.3333	
44.2	50.6667	
41	49.6	
44.2	51.1333	
39	41.5333	
51.9333	53.7333	
37.9333	50.2667	
35.0667	63.8	
35.9333	49.2667	
34.2667	49.6	
45.3333	57.2667	
51.4	37.6667	
46.6	60.8667	
45.4667	38.2667	
36.2667	35.6	
51.2667	42.8	
42.8	43.4	
40.0667	69.9333	
40.3333	50.2	
55.7333	30.5333	
56	34.4	
48.6667	44.6667	
70.8667	38.6	
58.4667	30.3333	
46.8667	30.0667	
57.0667	33.8	
46.1333	29.6667	
44.2	41.4667	
56.2	27	
62.3333	51.6	
76.2667	23.2667	
52	21.0667	
45.9333	26.0667	
40.7333	27.1333	
35.4667	43.2	
46.5333	38.6667	
62.3333	41.0667	
61.0667	47.8	
46.9333	36.7333	
60.1333	41.2667	
70.4667	50.3333	
60.6667	58.9333	
60.5333	32.1333	
54.4	22.1333	
67.8667	49.9333	
64.7333	55.9333	
76.6	52.7333	
68	38.8	
72.9333	53.2667	
38.4	42.6667	
50	41.8	
45.4667	48.2	
42.2	64.5333	
61.5333	48.4667	
58.7333	65.6	
47.6	71.7333	
61.2	51.4	
33.0667	54	
46.6667	68.2667	
54.5333	41.8667	
47.1333	38.6	
36.1333	48.5333	
58.2	39.7333	
56.5333	63.4	
29.0667	69.6	
31.3333	41.8667	
32.4	47.7333	
55.6	35.5333	
36.8	41.4667	
45.4667	29.0667	
40.9333	34.6	
63.8667	24.0667	
49.9333	23.2	
36.2	44.6	
52.2	20.2667	
40.0667	21.3333	
81.6667	17.6	
55.4667	20.8	
58.2	16.4	
43.6667	22.6	
54.5333	22	
68.8	12.2	
73.2	24	
70.0667	28.7333	
65.9333	25.4667	
62.7333	25.2667	
44.6667	25.2667	
70.7333	29.6667	
57.4667	24.2667	
49.2667	38.0667	
68	33.4667	
62.8	18.8667	
77.0667	28.1333	
60.9333	25.0667	
64.5333	35.7333	
55.0667	26.6	
49.6667	39.2	
64.9333	58.8	
38.8667	34.8	
63.1333	48.1333	
55.3333	59.5333	
64	44.8	
56.2	67.6	
86.4667	57.3333	
48.6667	54.5333	
67.5333	36.0667	
73.8	46.6667	
52.6	42.8	
63.4	45.8667	
33.5333	47.8	
34.6	50	
32.5333	47.4	
52.6667	49.8	
43.5333	46	
47.1333	30.1333	
27.4667	43.1333	
35.9333	30.5333	
21.5333	29.8	
29	43.8667	
38.5333	27.5333	
29.8667	34.9333	
34.3333	21.1333	
38	17.7333	
30.6667	25.0667	
29	19.2667	
44.7333	35.6667	
32.0667	31.4	
26.0667	35.2667	
55.2	18.2	
33.0667	25.6667	
34.7333	17.7333	
45.1333	13.7333	
43.6	14.2667	
41.2667	19.6667	
42.0667	14.5333	
39.1333	18.5333	
59.8667	22.7333	
48.1333	16.4	
66.9333	29.5333	
68.4	20.6667	
66.2	26.0667	
59	27.0667	
68.9333	30.6	
78.4	26.2	
86.1333	36.3333	
77.1333	20.8	
67.9333	19.8	
58.7333	36.4	
73.5333	54.6667	
65.5333	49.6667	
56.1333	34.8667	
73.9333	40.8	
69.5333	51.5333	
77.4667	36.8667	
57.9333	27.5333	
54	22.8667	
47.2667	27.8667	
53.1333	25.2	
45.2667	34.2	
38.7333	28.6	
67.5333	53.1333	
46.9333	52.4	
48.2667	43.1333	
60.3333	32.5333	
61.9333	39	
45.6	46.8	
54.2667	49.0667	
52	35.4667	
49.9333	34.3333	
56.6667	46.8667	
30.1333	53.6	
51.9333	42.3333	
39.1333	34.6	
68.9333	35.8	
63	40.2	
63.4667	63.8	
35.8	42	
42.6667	52.8667	
29.6	46.8667	
35	44.1333	
17.4	36.3333	
26.0667	52.1333	
23.8667	30.1333	
24	53.2667	
36.6	79.3333	
28.3333	47.8	
27.4667	74.3333	
13.5333	64.7333	
24.6667	41.1333	
40.6667	40.2667	
40.8667	51.8667	
42	39.2667	
37.4	56.1333	
44.8667	37.8667	
25.0667	40.2667	
17.8	21.6667	
35.4667	54.3333	
27.7333	29.6667	
39.7333	31.1333	
35.8	31.1333	
54.3333	40.8	
44.3333	35	
54.6	18.7333	
44.6667	44.4	
37.0667	26.4667	
91.7333	40.8667	
47.1333	22.8667	
36.5333	36.5333	
50	29.9333	
53.2	56.4	
67.9333	47.0667	
37.8667	58.1333	
43.6	28.4	
51.1333	57	
36.5333	59.4	
49.2667	63.2667	
66.1333	61.2667	
42.4	95.0667	
33.8	42.5333	
40.3333	52.8	
46.1333	53	
39.6	68.4667	
27	84.8	
43.6	42.1333	
33.4	57.4667	
49.6	64.4	
49.9333	47.5333	
36.8	52.2667	
40.9333	54.9333	
39.6	48.4	
24.1333	41.2	
53	58.1333	
38.3333	50.1333	
31.2	39.6667	
37.8	52	
41.6667	37.6667	
34.8667	48	
27.9333	50.4667	
35.7333	49.0667	
28.3333	46.3333	
26.8	35.8667	
