0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.00249	-0.00249	
0.00249	-0.00249	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0024975	-0.002495	
0.00249	-0.00249	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.002495	-0.002495	
0.002475	-0.00247	
0.0025	-0.0025	
0.002495	-0.0025	
0.0025	-0.0024975	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0024975	-0.002495	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.00249	-0.002485	
0.002475	-0.002455	
0.002435	-0.002455	
0.002465	-0.002465	
0.002465	-0.00246	
0.00246	-0.002455	
0.00246	-0.002455	
0.00246	-0.00247	
0.002495	-0.002495	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.002495	-0.002495	
0.0025	-0.0025	
0.002495	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.002475	-0.002475	
0.00247	-0.00247	
0.002495	-0.0024925	
0.002485	-0.002485	
0.00249	-0.00249	
0.00248	-0.00248	
0.00248	-0.00248	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0024975	
0.0025	-0.0025	
0.00249	-0.002495	
0.002495	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.00248	-0.002495	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.0025	-0.0025	
0.002495	-0.002495	
0.00249	-0.00248751	
0.00249	-0.00249	
0.002475	-0.002475	
0.002485	-0.002485	
0.0025	-0.0025	
0.0025	-0.0025	
0.002495	-0.0025	
0.0025	-0.0025	
0.0025	-0.0024975	
0.0025	-0.0025	
0.0025	-0.0025	
0.0024975	-0.002495	
0.002495	-0.00249	
0.002495	-0.002495	
0.0025	-0.0025	
