977.94	1067.22	
995.46	1152.94	
890.88	793.26	
677.18	581.7	
488.64	507.42	
484.46	507.34	
473.34	455.76	
442.9	441.14	
461.46	460.62	
464.08	456	
432.54	426.16	
451.3	451.38	
394.2	393.98	
391.86	453.4	
372.24	441.36	
369.68	437.1	
413.66	411.56	
397.18	410.36	
384.94	387.94	
419.38	424.5	
423.7	389.14	
387.42	423.86	
406.12	447.02	
361.84	437.36	
427.08	427.44	
385.02	434.72	
372.1	421.9	
421.92	449	
403.56	421.14	
412.74	422.1	
379.3	476.38	
394.52	430.38	
387.22	397.76	
405.38	398.16	
394.74	441.92	
414.08	445.12	
459.02	466.14	
427.68	388.24	
423.7	410.44	
443.04	412.4	
413.72	417.24	
415.58	442.52	
422.92	429.2	
370.18	442.96	
435.22	439.98	
433.9	442.38	
426.06	448.58	
453.1	413.46	
374.86	465.48	
405.84	440.98	
407.4	410.7	
379.04	383.16	
398.24	412.34	
439.6	418.56	
403.38	452.7	
391.22	494.36	
348.18	499.26	
369.7	415.6	
413.9	463.38	
410.16	384.44	
416.9	425.08	
419.16	382.56	
446.92	436.98	
468.98	385.48	
421.08	419.84	
446.3	394.04	
412.64	421.78	
404.92	384.02	
446.12	412.84	
426.14	467.86	
409.84	390.58	
439.18	376.88	
386.54	383.46	
425.06	355.78	
415.38	357.74	
408.38	433.84	
368.2	398.18	
376.84	429.68	
426.22	413.86	
404.14	427.92	
422.84	468.4	
425.8	472.86	
372.66	449.86	
415.48	426.66	
386.54	407.58	
423.3	433.26	
470.74	388.9	
455.82	393.08	
450.18	391.82	
433.72	472.58	
403.38	433.88	
396.86	419.56	
396.6	432.6	
414.62	421.74	
426.44	403.4	
469.58	415.52	
458.62	391.56	
427.94	404.84	
488.54	343.88	
